1.44594122275e+12,-1.53890981573e-06,-7.40965852015e-07,-2.22370949501e-05,-0.579097650972,-0.593667220296,0.395834501637,0.394360481665
1.44594122277e+12,0.001583643127,-0.00025057529391,-0.00397550245915,-0.577557271133,-0.594095552469,0.399654284715,0.392115449588
1.44594122281e+12,0.00253103410886,-0.000237599507902,-0.00591216294816,-0.576945572695,-0.596740586312,0.399906173732,0.388728093925
1.44594122286e+12,0.00382625363132,-0.00116669508611,-0.0099714873113,-0.572500580446,-0.596909153393,0.40608979363,0.388630451064
1.44594122291e+12,0.0054950693956,-0.00162673043388,-0.0135067620061,-0.57168010035,-0.598153766798,0.407239842362,0.38671649166
1.44594122296e+12,0.00696861198927,-0.00201486278092,-0.0167572722705,-0.571340365894,-0.598725109446,0.408143181748,0.385379777376
1.44594122301e+12,0.00910898039694,-0.00151445684826,-0.0194182855722,-0.571501004009,-0.602518789838,0.40610903524,0.381357000467
1.44594122306e+12,0.000618089377537,-0.00299470638577,-0.0249782905911,-0.572214372535,-0.611390651811,0.393823259271,0.379045410471
1.44594122311e+12,0.00826971536067,-0.00343155740098,-0.0286770777916,-0.572908412842,-0.611586706397,0.393024678025,0.378509251562
1.44594122316e+12,0.00705827992891,-0.00624491604247,-0.0323634006622,-0.571054744903,-0.609663342164,0.398780930416,0.378392464356
1.44594122321e+12,0.0068989159311,-0.00877099222537,-0.0346958902828,-0.570942498627,-0.606748269232,0.402069825619,0.379764474869
1.44594122326e+12,0.0109559570107,-0.0105807076443,-0.0352203523156,-0.572464897723,-0.602753477773,0.405640667376,0.380036623074
1.44594122331e+12,0.0116425331792,-0.00867100406983,-0.0381867668852,-0.573497388286,-0.601346141788,0.405701815258,0.38064366602
1.44594122336e+12,0.0141166207879,-0.00749428628634,-0.0395718683037,-0.574511501641,-0.602691928629,0.402833109746,0.380032181979
1.44594122341e+12,-0.00227553488471,-0.00900724303182,-0.0502103565615,-0.57495547789,-0.604475513221,0.400211608745,0.379297008406
1.44594122346e+12,0.00119964563298,-0.00824832693995,-0.0489610943619,-0.572943100541,-0.607280294168,0.400074483761,0.378004305928
1.44594122351e+12,0.000739706428471,-0.00752601501079,-0.0508821109299,-0.575546384528,-0.6050418269,0.398237683039,0.379575413805
1.44594122356e+12,0.00218547100983,-0.0114599560356,-0.0513063969453,-0.575448215059,-0.605228716327,0.399469177583,0.378129513367
1.44594122361e+12,0.00227081767769,-0.0119704764847,-0.0531063937265,-0.576336929746,-0.604430269864,0.399566104075,0.377950685616
1.44594122366e+12,0.00690736613431,-0.0124606491965,-0.0503472098299,-0.578890180927,-0.60177989373,0.398420015182,0.379484662971
1.44594122371e+12,0.00852401648953,-0.0136884257163,-0.0522601174819,-0.579075090582,-0.601657853865,0.398501559259,0.379310392183
1.44594122376e+12,0.00878460255681,-0.0131752510369,-0.0512602697037,-0.580561360623,-0.600019295792,0.397526302252,0.380654949064
1.44594122381e+12,0.00969183810739,-0.014179838478,-0.0507704292478,-0.581277219181,-0.599219300028,0.397010517278,0.381360294348
1.44594122386e+12,0.00896659056666,-0.0152968343059,-0.0516161154391,-0.581225119815,-0.598689992302,0.398810222737,0.380391981322
1.44594122391e+12,0.00849526410582,-0.0138753871088,-0.0498785837528,-0.582304149156,-0.597915258441,0.398084592485,0.380720210686
1.44594122396e+12,0.00773547600273,-0.0136863810778,-0.049787216568,-0.582543881274,-0.597512829665,0.39865354696,0.380389792544
1.44594122401e+12,0.00691125633746,-0.0112933756793,-0.0488712178677,-0.583223885472,-0.596747681917,0.398211798872,0.381011111099
1.44594122406e+12,0.00339121843507,-0.010123631122,-0.0478917643543,-0.582759646043,-0.597109915451,0.397641722689,0.381748613869
1.44594122411e+12,0.00157786322808,-0.00882069743075,-0.0483136296153,-0.582490305684,-0.597317562228,0.397921698544,0.381543045364
1.44594122416e+12,-0.0023666516676,-0.00744793422178,-0.0449414888108,-0.582936556079,-0.596954006324,0.396767364988,0.382631080809
1.44594122421e+12,-0.00289197539084,-0.00832107171605,-0.0445046816001,-0.581956630329,-0.598139587831,0.397182786173,0.381839427316
1.44594122426e+12,-0.00456401363091,-0.00846110077757,-0.0431449174428,-0.581939521218,-0.598202370583,0.39683781199,0.382125723353
1.44594122431e+12,-0.00600928071398,-0.00758180676488,-0.0411462707965,-0.582359127659,-0.597856925042,0.39631980725,0.382564444235
1.44594122436e+12,-0.00638992266945,-0.00826472434838,-0.0416474588188,-0.581992903981,-0.598556624722,0.396552247401,0.381785989526
1.44594122441e+12,-0.0068481674447,-0.00838663484083,-0.0391781641766,-0.582426423781,-0.598211809678,0.396115882169,0.382118174831
