rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1445090763804296501,,0,,1411821236,355521441,/world,,,2.16710369843e-05,9.49657902942e-05,-1.94668208056e-05,,-0.552762667158,-0.563285391951,0.434525329915,0.433993938521
1445090763831270673,,1,,1411821236,405521393,/world,,,-0.00062757184865,0.00160392627446,-0.000948923187697,,-0.552505409663,-0.564279447409,0.43485558042,0.432697471338
1445090763859756885,,2,,1411821236,455521584,/world,,,-0.00652386880659,0.00056210560588,-0.00246166189241,,-0.550092948085,-0.565836784979,0.430318375844,0.438238036509
1445090763910353275,,3,,1411821236,505521536,/world,,,-0.0146232867114,0.00140624663112,-0.0013807667147,,-0.548745536708,-0.566892738445,0.433065422009,0.435850088106
1445090763959956612,,4,,1411821236,555521488,/world,,,-0.0152531423288,-0.000227803314892,-0.00184489845489,,-0.548486386406,-0.568811325133,0.431699623919,0.435030797801
1445090764010264617,,5,,1411821236,605521441,/world,,,-0.0216998302021,-0.00327594051087,-0.00268669937975,,-0.547577407882,-0.57126063201,0.432927545764,0.431733729064
1445090764059489143,,6,,1411821236,655521393,/world,,,-0.0222859769102,-0.00234222043873,-0.00321087052291,,-0.548679011661,-0.568514881838,0.435742727749,0.431126949407
1445090764109421558,,7,,1411821236,705521584,/world,,,-0.0231775702144,-0.00235026044646,-0.0034921255236,,-0.549063519882,-0.571087825298,0.432904582254,0.430094837907
1445090764177672773,,8,,1411821236,755521536,/world,,,-0.0219133444008,-0.00128104921968,-0.0032822882367,,-0.551692370047,-0.570144197832,0.432754460026,0.428129302708
1445090764215639984,,9,,1411821236,805521488,/world,,,-0.0164028664049,-0.00420340797239,0.00120156712278,,-0.553112308539,-0.569272805134,0.434511772666,0.42566978621
1445090764260682702,,10,,1411821236,855521441,/world,,,-0.0158887779212,-0.00422461983466,0.00261463704614,,-0.552986309865,-0.568457507356,0.435529587065,0.42588282687
1445090764322246487,,11,,1411821236,905521393,/world,,,-0.0405158257576,-0.0100996454504,0.0080702127296,,-0.552457673404,-0.567562010288,0.436076630909,0.427201422692
1445090764365860660,,12,,1411821236,955521584,/world,,,-0.0435487302913,-0.00579112352838,0.0158256277159,,-0.552473677573,-0.564939732194,0.437658722222,0.429034704237
1445090764413185502,,13,,1411821237,5521536,/world,,,-0.0356395305215,-0.0111321277666,0.0232406305847,,-0.55005228279,-0.570257381875,0.435283387624,0.427524709313
1445090764471001327,,14,,1411821237,55521488,/world,,,-0.0195478736066,-0.0235197817985,0.0360094166415,,-0.546281614084,-0.580700304888,0.429938887317,0.423693411784
1445090764511283486,,15,,1411821237,105521441,/world,,,0.0229865057698,-0.106303792821,0.0332744055808,,-0.551826846214,-0.587689736213,0.423319548373,0.413410771162
1445090764569436999,,16,,1411821237,155521393,/world,,,0.0582656501263,-0.109792517683,0.0386130996495,,-0.562508560601,-0.582060141266,0.418082863946,0.412306718444
1445090764625476676,,17,,1411821237,205521584,/world,,,0.0651853156911,-0.0901527458382,0.038748982087,,-0.568302994807,-0.585134255725,0.41185848883,0.406229238298
1445090764664226745,,18,,1411821237,255521536,/world,,,0.0653054644643,-0.105840839617,0.0389662710201,,-0.571838997781,-0.585588006186,0.408658951197,0.403837478738
1445090764726437562,,19,,1411821237,305521488,/world,,,0.0563297889776,-0.113946328017,0.0460950712719,,-0.573424851499,-0.589280236857,0.40366291762,0.401234334362
1445090764763318416,,20,,1411821237,355521441,/world,,,0.061937073943,-0.140515294333,0.0456535573621,,-0.575732742396,-0.588867898972,0.403287554149,0.398905446895
1445090764814033254,,21,,1411821237,405521393,/world,,,0.045300553964,-0.147355610616,0.0425206148598,,-0.580835004205,-0.58873988782,0.401470021557,0.393494427116
1445090764872026191,,22,,1411821237,455521584,/world,,,0.0702271180593,-0.0932892131637,0.0374793640862,,-0.586938515156,-0.590038778881,0.400273903174,0.383586002458
1445090764917552003,,23,,1411821237,505521536,/world,,,0.0665800092749,-0.0129700571102,0.0392118338589,,-0.588306216554,-0.59014329604,0.40500782621,0.376291571009
1445090764969785775,,24,,1411821237,555521488,/world,,,-0.00789042593505,-0.0202680978351,0.0594649918785,,-0.593178761337,-0.59367437117,0.404490831005,0.3634238101
1445090765012316719,,25,,1411821237,605521441,/world,,,-0.0535120379431,-0.0568430899136,0.102930812624,,-0.602024609886,-0.593672986274,0.396386332526,0.357766166436
1445090765059698438,,26,,1411821237,655521393,/world,,,-0.0647372923427,-0.0517336824268,0.141117147549,,-0.605521145968,-0.595584176247,0.393155624868,0.352210569723
1445090765117408265,,27,,1411821237,705521584,/world,,,-0.0696745853917,-0.0589708179965,0.139247064459,,-0.601566540711,-0.595684953026,0.397758019078,0.353646281041
1445090765159615276,,28,,1411821237,755521536,/world,,,-0.0837222012047,-0.0560819938958,0.104063946756,,-0.600165568721,-0.596430783781,0.398672290373,0.353740038969
1445090765208037374,,29,,1411821237,805521488,/world,,,-0.0959111846851,-0.0518966358203,0.107392354226,,-0.600668123561,-0.60179745705,0.395801848273,0.346956082134
1445090765260102055,,30,,1411821237,855521441,/world,,,-0.100170145288,-0.0501469866202,0.113573283419,,-0.602741542727,-0.603751804675,0.394114442151,0.341848208289
1445090765309240153,,31,,1411821237,905521393,/world,,,-0.0964561867673,-0.0536275205208,0.124870140701,,-0.604529160277,-0.603836052354,0.394285689757,0.338327224895
1445090765358587975,,32,,1411821237,955521584,/world,,,-0.0909722540851,-0.0474294785468,0.135785435863,,-0.605328109749,-0.602588957557,0.394677003643,0.338665750517
1445090765411902038,,33,,1411821238,5521536,/world,,,-0.0908645894268,-0.0482001705438,0.148586088871,,-0.6064433964,-0.602666685517,0.392624296892,0.338918035255
1445090765461219106,,34,,1411821238,55521488,/world,,,-0.0890051336101,-0.0478158861583,0.161149177186,,-0.607636840541,-0.604764360714,0.389398843278,0.336758190518
1445090765507270132,,35,,1411821238,105521441,/world,,,-0.0852871636934,-0.0430435791388,0.161177570972,,-0.609103417715,-0.606848335317,0.385819909749,0.33447140639
1445090765565796346,,36,,1411821238,155521393,/world,,,-0.0835080745778,-0.0771087390256,0.160361017037,,-0.609781856151,-0.610446957188,0.382405060478,0.330585798378
1445090765608754334,,37,,1411821238,205521584,/world,,,-0.0819356425751,-0.0796172910666,0.160298944649,,-0.611261642904,-0.612779529404,0.379890991968,0.326409691155
1445090765658897533,,38,,1411821238,255521536,/world,,,-0.0776150457392,-0.0852128306808,0.166476391973,,-0.612914117498,-0.614808170761,0.377377492588,0.322387074531
1445090765715087153,,39,,1411821238,305521488,/world,,,-0.0724546111458,-0.0846398877191,0.174904649324,,-0.614363956338,-0.615409487617,0.376227228227,0.319814265542
1445090765759886734,,40,,1411821238,355521441,/world,,,-0.0674678545761,-0.0797966998008,0.183667320938,,-0.615262310486,-0.615696660529,0.37433396412,0.319756148985
1445090765808903651,,41,,1411821238,405521393,/world,,,-0.0639509656528,-0.0841672189651,0.192362954079,,-0.616904862179,-0.616064909528,0.371636195593,0.319028143576
1445090765868056189,,42,,1411821238,455521584,/world,,,-0.0619491688716,-0.0846902376823,0.203041010959,,-0.618540245609,-0.615903550838,0.369969382158,0.318109158769
1445090765909644217,,43,,1411821238,505521536,/world,,,-0.0595161557912,-0.0855298672797,0.213378016785,,-0.620357139927,-0.614136800445,0.370326679112,0.317570716565
1445090765963455768,,44,,1411821238,555521488,/world,,,-0.0557474262181,-0.0825758916908,0.222714402077,,-0.621786637605,-0.612277540532,0.370513891361,0.31814626662
1445090766009005348,,45,,1411821238,605521441,/world,,,-0.0513149733526,-0.0831903170217,0.22932050025,,-0.622986592745,-0.612391839848,0.368537166797,0.317874655228
1445090766060881940,,46,,1411821238,655521393,/world,,,-0.0461165309948,-0.0950296629213,0.233764218092,,-0.623964511772,-0.613342544065,0.365297705362,0.317862860596
1445090766111850107,,47,,1411821238,705521584,/world,,,-0.0447666438063,-0.104339780355,0.237311656078,,-0.625353637026,-0.61505769268,0.361627623431,0.316010008235
1445090766159875184,,48,,1411821238,755521536,/world,,,-0.0462955713004,-0.114479380274,0.23892729482,,-0.626862473415,-0.616671767753,0.358444166023,0.313491866123
1445090766210536164,,49,,1411821238,805521488,/world,,,-0.0475001513924,-0.107230070987,0.240801945523,,-0.628576993059,-0.617735835998,0.356351046624,0.310334226746
1445090766260078085,,50,,1411821238,855521441,/world,,,-0.045809730482,-0.119297696808,0.242568703018,,-0.629587280728,-0.61830485469,0.353930608353,0.309922711466
1445090766309747600,,51,,1411821238,905521393,/world,,,-0.0421294885292,-0.120778760998,0.244217419947,,-0.630575840853,-0.61740910257,0.354482330854,0.309066960558
1445090766368732111,,52,,1411821238,955521584,/world,,,-0.0353170076779,-0.118675203789,0.244837571483,,-0.630986001921,-0.614824382052,0.356707413177,0.310817415856
1445090766409856391,,53,,1411821239,5521536,/world,,,-0.0241477043763,-0.104188586344,0.243364329097,,-0.629339564399,-0.610995371876,0.361688145549,0.315908299348
1445090766459140743,,54,,1411821239,55521488,/world,,,-0.0134681906935,-0.106234148498,0.238629376599,,-0.626776719693,-0.609473842547,0.364385371,0.320805050307
1445090766513881418,,55,,1411821239,105521441,/world,,,-0.00775926644447,-0.110609382081,0.236760732398,,-0.62377211208,-0.610525482795,0.364422552949,0.324596965406
1445090766560074326,,56,,1411821239,155521393,/world,,,-0.00992017592416,-0.114664579644,0.242347401301,,-0.621182374957,-0.615167644402,0.359977248816,0.325756974842
1445090766608810042,,57,,1411821239,205521584,/world,,,-0.0120720853672,-0.116126447231,0.249442287009,,-0.617815735573,-0.620484735816,0.357752173628,0.324523946363
1445090766658826284,,58,,1411821239,255521536,/world,,,-0.0134041514091,-0.123017171854,0.253438441993,,-0.616034173596,-0.623561254072,0.357210105526,0.32260533147
1445090766710691233,,59,,1411821239,305521488,/world,,,-0.012992694825,-0.123037454096,0.2506622493,,-0.615168091951,-0.625150242019,0.356267793864,0.322224537558
